,City,GeoUID,Hour,PopulationCT,BicycleT,Area(sqKm),SumThBikes,BikesThDensity,BikesDensity,PopulationDensity,%Theft/sqKm,%PopulationBike
19,Ottawa,5050001.07,21.0,4193,15,0.97422,1,1.0264621953973436,15.396932930960153,4303.955985301061,0.06666666666666667,0.0035773908895778677
20,Ottawa,5050001.07,22.0,4193,15,0.97422,1,1.0264621953973436,15.396932930960153,4303.955985301061,0.06666666666666667,0.0035773908895778677
21,Ottawa,5050001.08,0.0,4632,0,4.60734,1,0.21704497605993917,0.0,1005.3523291096382,inf,0.0
22,Ottawa,5050001.08,20.0,4632,0,4.60734,1,0.21704497605993917,0.0,1005.3523291096382,inf,0.0
23,Ottawa,5050002.02,2.0,3470,30,1.52026,1,0.6577822214621184,19.73346664386355,2282.5043084735507,0.03333333333333333,0.008645533141210375
24,Ottawa,5050002.02,19.0,3470,30,1.52026,1,0.6577822214621184,19.73346664386355,2282.5043084735507,0.03333333333333333,0.008645533141210375
25,Ottawa,5050002.05,8.0,5116,20,1.36697,1,0.7315449497794392,14.630898995588783,3742.583963071611,0.05,0.003909304143862392
26,Ottawa,5050003.0,8.0,4617,90,3.41733,1,0.2926261145397137,26.336350308574236,1351.0547708298584,0.01111111111111111,0.01949317738791423
27,Ottawa,5050003.0,12.0,4617,90,3.41733,1,0.2926261145397137,26.336350308574236,1351.0547708298584,0.01111111111111111,0.01949317738791423
28,Ottawa,5050003.0,16.0,4617,90,3.41733,2,0.5852522290794274,26.336350308574236,1351.0547708298584,0.02222222222222222,0.01949317738791423
29,Ottawa,5050003.0,21.0,4617,90,3.41733,1,0.2926261145397137,26.336350308574236,1351.0547708298584,0.01111111111111111,0.01949317738791423
30,Ottawa,5050004.0,6.0,3824,55,1.94789,1,0.5133760119924636,28.2356806595855,1963.149869859181,0.01818181818181818,0.014382845188284518
31,Ottawa,5050004.0,7.0,3824,55,1.94789,1,0.5133760119924636,28.2356806595855,1963.149869859181,0.01818181818181818,0.014382845188284518
32,Ottawa,5050004.0,8.0,3824,55,1.94789,1,0.5133760119924636,28.2356806595855,1963.149869859181,0.01818181818181818,0.014382845188284518
33,Ottawa,5050004.0,9.0,3824,55,1.94789,1,0.5133760119924636,28.2356806595855,1963.149869859181,0.01818181818181818,0.014382845188284518
34,Ottawa,5050004.0,12.0,3824,55,1.94789,1,0.5133760119924636,28.2356806595855,1963.149869859181,0.01818181818181818,0.014382845188284518
35,Ottawa,5050004.0,17.0,3824,55,1.94789,1,0.5133760119924636,28.2356806595855,1963.149869859181,0.01818181818181818,0.014382845188284518
36,Ottawa,5050004.0,20.0,3824,55,1.94789,1,0.5133760119924636,28.2356806595855,1963.149869859181,0.01818181818181818,0.014382845188284518
37,Ottawa,5050005.0,3.0,5876,130,2.2574400000000003,1,0.44297965837408737,57.58735558863136,2602.9484726061373,0.007692307692307692,0.022123893805309738
38,Ottawa,5050005.0,8.0,5876,130,2.2574400000000003,2,0.8859593167481747,57.58735558863136,2602.9484726061373,0.015384615384615384,0.022123893805309738
39,Ottawa,5050005.0,11.0,5876,130,2.2574400000000003,1,0.44297965837408737,57.58735558863136,2602.9484726061373,0.007692307692307692,0.022123893805309738
40,Ottawa,5050005.0,12.0,5876,130,2.2574400000000003,3,1.3289389751222622,57.58735558863136,2602.9484726061373,0.023076923076923078,0.022123893805309738
41,Ottawa,5050005.0,14.0,5876,130,2.2574400000000003,1,0.44297965837408737,57.58735558863136,2602.9484726061373,0.007692307692307692,0.022123893805309738
42,Ottawa,5050005.0,15.0,5876,130,2.2574400000000003,1,0.44297965837408737,57.58735558863136,2602.9484726061373,0.007692307692307692,0.022123893805309738
43,Ottawa,5050005.0,17.0,5876,130,2.2574400000000003,2,0.8859593167481747,57.58735558863136,2602.9484726061373,0.015384615384615384,0.022123893805309738
44,Ottawa,5050005.0,20.0,5876,130,2.2574400000000003,2,0.8859593167481747,57.58735558863136,2602.9484726061373,0.015384615384615384,0.022123893805309738
45,Ottawa,5050005.0,21.0,5876,130,2.2574400000000003,1,0.44297965837408737,57.58735558863136,2602.9484726061373,0.007692307692307692,0.022123893805309738
46,Ottawa,5050005.0,22.0,5876,130,2.2574400000000003,1,0.44297965837408737,57.58735558863136,2602.9484726061373,0.007692307692307692,0.022123893805309738
47,Ottawa,5050006.0,9.0,4097,135,2.57261,1,0.3887102981019276,52.475890243760226,1592.5460913235975,0.007407407407407407,0.03295093971198438
48,Ottawa,5050006.0,13.0,4097,135,2.57261,1,0.3887102981019276,52.475890243760226,1592.5460913235975,0.007407407407407407,0.03295093971198438
49,Ottawa,5050006.0,17.0,4097,135,2.57261,1,0.3887102981019276,52.475890243760226,1592.5460913235975,0.007407407407407407,0.03295093971198438
50,Ottawa,5050006.0,20.0,4097,135,2.57261,1,0.3887102981019276,52.475890243760226,1592.5460913235975,0.007407407407407407,0.03295093971198438
51,Ottawa,5050007.02,9.0,4681,20,0.42172,1,2.3712415820923836,47.424831641847675,11099.781845774449,0.049999999999999996,0.004272591326639607
52,Ottawa,5050007.02,11.0,4681,20,0.42172,1,2.3712415820923836,47.424831641847675,11099.781845774449,0.049999999999999996,0.004272591326639607
53,Ottawa,5050008.0,9.0,4622,60,1.55436,1,0.6433516045189017,38.601096271134104,2973.5711160863634,0.016666666666666666,0.012981393336218089
54,Ottawa,5050008.0,12.0,4622,60,1.55436,1,0.6433516045189017,38.601096271134104,2973.5711160863634,0.016666666666666666,0.012981393336218089
55,Ottawa,5050008.0,17.0,4622,60,1.55436,1,0.6433516045189017,38.601096271134104,2973.5711160863634,0.016666666666666666,0.012981393336218089
56,Ottawa,5050009.0,0.0,3271,90,1.02913,1,0.9716945381050012,87.4525084294501,3178.412834141459,0.011111111111111112,0.027514521553041883
57,Ottawa,5050009.0,7.0,3271,90,1.02913,1,0.9716945381050012,87.4525084294501,3178.412834141459,0.011111111111111112,0.027514521553041883
58,Ottawa,5050009.0,12.0,3271,90,1.02913,1,0.9716945381050012,87.4525084294501,3178.412834141459,0.011111111111111112,0.027514521553041883
59,Ottawa,5050009.0,15.0,3271,90,1.02913,1,0.9716945381050012,87.4525084294501,3178.412834141459,0.011111111111111112,0.027514521553041883
60,Ottawa,5050009.0,19.0,3271,90,1.02913,1,0.9716945381050012,87.4525084294501,3178.412834141459,0.011111111111111112,0.027514521553041883
61,Ottawa,5050010.0,18.0,3866,45,0.62556,1,1.5985676833557132,71.9355457510071,6180.062663853188,0.02222222222222222,0.011639937920331092
62,Ottawa,5050010.0,20.0,3866,45,0.62556,1,1.5985676833557132,71.9355457510071,6180.062663853188,0.02222222222222222,0.011639937920331092
63,Ottawa,5050011.01,7.0,6948,45,7.83925,1,0.12756322352265842,5.740345058519629,886.3092770354307,0.022222222222222223,0.006476683937823834
64,Ottawa,5050011.01,8.0,6948,45,7.83925,1,0.12756322352265842,5.740345058519629,886.3092770354307,0.022222222222222223,0.006476683937823834
65,Ottawa,5050011.01,9.0,6948,45,7.83925,2,0.25512644704531684,5.740345058519629,886.3092770354307,0.044444444444444446,0.006476683937823834
66,Ottawa,5050011.01,13.0,6948,45,7.83925,2,0.25512644704531684,5.740345058519629,886.3092770354307,0.044444444444444446,0.006476683937823834
67,Ottawa,5050011.01,15.0,6948,45,7.83925,1,0.12756322352265842,5.740345058519629,886.3092770354307,0.022222222222222223,0.006476683937823834
68,Ottawa,5050011.01,17.0,6948,45,7.83925,1,0.12756322352265842,5.740345058519629,886.3092770354307,0.022222222222222223,0.006476683937823834
69,Ottawa,5050011.01,18.0,6948,45,7.83925,1,0.12756322352265842,5.740345058519629,886.3092770354307,0.022222222222222223,0.006476683937823834
70,Ottawa,5050011.01,19.0,6948,45,7.83925,1,0.12756322352265842,5.740345058519629,886.3092770354307,0.022222222222222223,0.006476683937823834
71,Ottawa,5050011.03,9.0,4009,45,1.38046,2,1.4487924315083378,32.5978297089376,2904.104428958463,0.04444444444444444,0.011224744325268148
72,Ottawa,5050011.03,21.0,4009,45,1.38046,1,0.7243962157541689,32.5978297089376,2904.104428958463,0.02222222222222222,0.011224744325268148
73,Ottawa,5050011.04,1.0,4607,110,2.03098,1,0.4923731400604634,54.16104540665098,2268.363056258555,0.00909090909090909,0.02387670935532885
74,Ottawa,5050011.04,6.0,4607,110,2.03098,1,0.4923731400604634,54.16104540665098,2268.363056258555,0.00909090909090909,0.02387670935532885
75,Ottawa,5050011.04,8.0,4607,110,2.03098,1,0.4923731400604634,54.16104540665098,2268.363056258555,0.00909090909090909,0.02387670935532885
76,Ottawa,5050011.04,12.0,4607,110,2.03098,1,0.4923731400604634,54.16104540665098,2268.363056258555,0.00909090909090909,0.02387670935532885
77,Ottawa,5050011.04,13.0,4607,110,2.03098,1,0.4923731400604634,54.16104540665098,2268.363056258555,0.00909090909090909,0.02387670935532885
78,Ottawa,5050011.04,15.0,4607,110,2.03098,1,0.4923731400604634,54.16104540665098,2268.363056258555,0.00909090909090909,0.02387670935532885
79,Ottawa,5050011.04,17.0,4607,110,2.03098,2,0.9847462801209268,54.16104540665098,2268.363056258555,0.01818181818181818,0.02387670935532885
80,Ottawa,5050011.04,21.0,4607,110,2.03098,1,0.4923731400604634,54.16104540665098,2268.363056258555,0.00909090909090909,0.02387670935532885
81,Ottawa,5050011.04,22.0,4607,110,2.03098,1,0.4923731400604634,54.16104540665098,2268.363056258555,0.00909090909090909,0.02387670935532885
82,Ottawa,5050012.0,5.0,4367,50,1.52279,1,0.6566893662290926,32.83446831145463,2867.7624623224474,0.02,0.01144950767117014
83,Ottawa,5050012.0,9.0,4367,50,1.52279,1,0.6566893662290926,32.83446831145463,2867.7624623224474,0.02,0.01144950767117014
84,Ottawa,5050012.0,11.0,4367,50,1.52279,1,0.6566893662290926,32.83446831145463,2867.7624623224474,0.02,0.01144950767117014
85,Ottawa,5050012.0,20.0,4367,50,1.52279,1,0.6566893662290926,32.83446831145463,2867.7624623224474,0.02,0.01144950767117014
86,Ottawa,5050012.0,21.0,4367,50,1.52279,2,1.3133787324581851,32.83446831145463,2867.7624623224474,0.04,0.01144950767117014
87,Ottawa,5050013.0,1.0,4922,195,1.60936,1,0.6213650146642143,121.16617785952181,3058.358602177263,0.005128205128205127,0.03961804144656644
88,Ottawa,5050013.0,11.0,4922,195,1.60936,1,0.6213650146642143,121.16617785952181,3058.358602177263,0.005128205128205127,0.03961804144656644
89,Ottawa,5050013.0,17.0,4922,195,1.60936,2,1.2427300293284287,121.16617785952181,3058.358602177263,0.010256410256410255,0.03961804144656644
90,Ottawa,5050013.0,18.0,4922,195,1.60936,1,0.6213650146642143,121.16617785952181,3058.358602177263,0.005128205128205127,0.03961804144656644
91,Ottawa,5050013.0,19.0,4922,195,1.60936,1,0.6213650146642143,121.16617785952181,3058.358602177263,0.005128205128205127,0.03961804144656644
92,Ottawa,5050013.0,20.0,4922,195,1.60936,2,1.2427300293284287,121.16617785952181,3058.358602177263,0.010256410256410255,0.03961804144656644
93,Ottawa,5050013.0,22.0,4922,195,1.60936,2,1.2427300293284287,121.16617785952181,3058.358602177263,0.010256410256410255,0.03961804144656644
94,Ottawa,5050014.0,11.0,1872,30,0.42748,1,2.3392907270515577,70.17872181154674,4379.152241040516,0.03333333333333333,0.016025641025641028
95,Ottawa,5050014.0,15.0,1872,30,0.42748,1,2.3392907270515577,70.17872181154674,4379.152241040516,0.03333333333333333,0.016025641025641028
96,Ottawa,5050014.0,17.0,1872,30,0.42748,1,2.3392907270515577,70.17872181154674,4379.152241040516,0.03333333333333333,0.016025641025641028
97,Ottawa,5050014.0,20.0,1872,30,0.42748,1,2.3392907270515577,70.17872181154674,4379.152241040516,0.03333333333333333,0.016025641025641028
98,Ottawa,5050015.0,8.0,5190,285,1.20146,1,0.8323206765102459,237.21139280542008,4319.744311088176,0.0035087719298245615,0.05491329479768786
99,Ottawa,5050015.0,12.0,5190,285,1.20146,1,0.8323206765102459,237.21139280542008,4319.744311088176,0.0035087719298245615,0.05491329479768786
100,Ottawa,5050015.0,13.0,5190,285,1.20146,1,0.8323206765102459,237.21139280542008,4319.744311088176,0.0035087719298245615,0.05491329479768786
101,Ottawa,5050015.0,14.0,5190,285,1.20146,1,0.8323206765102459,237.21139280542008,4319.744311088176,0.0035087719298245615,0.05491329479768786
102,Ottawa,5050015.0,15.0,5190,285,1.20146,2,1.6646413530204918,237.21139280542008,4319.744311088176,0.007017543859649123,0.05491329479768786
103,Ottawa,5050015.0,16.0,5190,285,1.20146,1,0.8323206765102459,237.21139280542008,4319.744311088176,0.0035087719298245615,0.05491329479768786
104,Ottawa,5050015.0,19.0,5190,285,1.20146,1,0.8323206765102459,237.21139280542008,4319.744311088176,0.0035087719298245615,0.05491329479768786
105,Ottawa,5050015.0,20.0,5190,285,1.20146,1,0.8323206765102459,237.21139280542008,4319.744311088176,0.0035087719298245615,0.05491329479768786
106,Ottawa,5050015.0,22.0,5190,285,1.20146,1,0.8323206765102459,237.21139280542008,4319.744311088176,0.0035087719298245615,0.05491329479768786
107,Ottawa,5050016.0,9.0,4596,275,1.2683799999999998,1,0.788407259654047,216.81199640486292,3623.51976537,0.0036363636363636364,0.05983463881636205
108,Ottawa,5050016.0,11.0,4596,275,1.2683799999999998,1,0.788407259654047,216.81199640486292,3623.51976537,0.0036363636363636364,0.05983463881636205
109,Ottawa,5050016.0,15.0,4596,275,1.2683799999999998,1,0.788407259654047,216.81199640486292,3623.51976537,0.0036363636363636364,0.05983463881636205
110,Ottawa,5050016.0,16.0,4596,275,1.2683799999999998,1,0.788407259654047,216.81199640486292,3623.51976537,0.0036363636363636364,0.05983463881636205
111,Ottawa,5050016.0,17.0,4596,275,1.2683799999999998,1,0.788407259654047,216.81199640486292,3623.51976537,0.0036363636363636364,0.05983463881636205
112,Ottawa,5050016.0,20.0,4596,275,1.2683799999999998,2,1.576814519308094,216.81199640486292,3623.51976537,0.007272727272727273,0.05983463881636205
113,Ottawa,5050017.0,1.0,4042,325,1.04462,1,0.9572859030077923,311.11791847753244,3869.349619957496,0.0030769230769230774,0.08040573973280554
114,Ottawa,5050017.0,12.0,4042,325,1.04462,1,0.9572859030077923,311.11791847753244,3869.349619957496,0.0030769230769230774,0.08040573973280554
115,Ottawa,5050017.0,16.0,4042,325,1.04462,3,2.871857709023377,311.11791847753244,3869.349619957496,0.009230769230769232,0.08040573973280554
116,Ottawa,5050017.0,17.0,4042,325,1.04462,1,0.9572859030077923,311.11791847753244,3869.349619957496,0.0030769230769230774,0.08040573973280554
117,Ottawa,5050017.0,19.0,4042,325,1.04462,3,2.871857709023377,311.11791847753244,3869.349619957496,0.009230769230769232,0.08040573973280554
118,Ottawa,5050017.0,21.0,4042,325,1.04462,1,0.9572859030077923,311.11791847753244,3869.349619957496,0.0030769230769230774,0.08040573973280554
119,Ottawa,5050017.0,22.0,4042,325,1.04462,2,1.9145718060155845,311.11791847753244,3869.349619957496,0.006153846153846155,0.08040573973280554
120,Ottawa,5050018.0,8.0,4263,230,0.7856,2,2.5458248472505094,292.76985743380857,5426.425661914461,0.008695652173913044,0.0539526155289702
121,Ottawa,5050018.0,11.0,4263,230,0.7856,1,1.2729124236252547,292.76985743380857,5426.425661914461,0.004347826086956522,0.0539526155289702
122,Ottawa,5050018.0,12.0,4263,230,0.7856,1,1.2729124236252547,292.76985743380857,5426.425661914461,0.004347826086956522,0.0539526155289702
123,Ottawa,5050018.0,13.0,4263,230,0.7856,1,1.2729124236252547,292.76985743380857,5426.425661914461,0.004347826086956522,0.0539526155289702
124,Ottawa,5050018.0,15.0,4263,230,0.7856,1,1.2729124236252547,292.76985743380857,5426.425661914461,0.004347826086956522,0.0539526155289702
125,Ottawa,5050018.0,16.0,4263,230,0.7856,1,1.2729124236252547,292.76985743380857,5426.425661914461,0.004347826086956522,0.0539526155289702
126,Ottawa,5050018.0,17.0,4263,230,0.7856,6,7.637474541751528,292.76985743380857,5426.425661914461,0.026086956521739132,0.0539526155289702
127,Ottawa,5050018.0,18.0,4263,230,0.7856,5,6.3645621181262735,292.76985743380857,5426.425661914461,0.021739130434782608,0.0539526155289702
128,Ottawa,5050018.0,19.0,4263,230,0.7856,5,6.3645621181262735,292.76985743380857,5426.425661914461,0.021739130434782608,0.0539526155289702
129,Ottawa,5050018.0,21.0,4263,230,0.7856,2,2.5458248472505094,292.76985743380857,5426.425661914461,0.008695652173913044,0.0539526155289702
130,Ottawa,5050019.0,0.0,3966,265,1.26022,2,1.5870244877878468,210.2807446318897,3147.0695592833,0.007547169811320755,0.06681795259707514
131,Ottawa,5050019.0,8.0,3966,265,1.26022,3,2.38053673168177,210.2807446318897,3147.0695592833,0.011320754716981131,0.06681795259707514
132,Ottawa,5050019.0,9.0,3966,265,1.26022,1,0.7935122438939234,210.2807446318897,3147.0695592833,0.0037735849056603774,0.06681795259707514
133,Ottawa,5050019.0,10.0,3966,265,1.26022,1,0.7935122438939234,210.2807446318897,3147.0695592833,0.0037735849056603774,0.06681795259707514
134,Ottawa,5050019.0,12.0,3966,265,1.26022,1,0.7935122438939234,210.2807446318897,3147.0695592833,0.0037735849056603774,0.06681795259707514
135,Ottawa,5050019.0,13.0,3966,265,1.26022,2,1.5870244877878468,210.2807446318897,3147.0695592833,0.007547169811320755,0.06681795259707514
136,Ottawa,5050019.0,15.0,3966,265,1.26022,4,3.1740489755756935,210.2807446318897,3147.0695592833,0.01509433962264151,0.06681795259707514
137,Ottawa,5050019.0,16.0,3966,265,1.26022,1,0.7935122438939234,210.2807446318897,3147.0695592833,0.0037735849056603774,0.06681795259707514
138,Ottawa,5050019.0,19.0,3966,265,1.26022,1,0.7935122438939234,210.2807446318897,3147.0695592833,0.0037735849056603774,0.06681795259707514
139,Ottawa,5050019.0,20.0,3966,265,1.26022,1,0.7935122438939234,210.2807446318897,3147.0695592833,0.0037735849056603774,0.06681795259707514
140,Ottawa,5050019.0,21.0,3966,265,1.26022,1,0.7935122438939234,210.2807446318897,3147.0695592833,0.0037735849056603774,0.06681795259707514
141,Ottawa,5050019.0,22.0,3966,265,1.26022,2,1.5870244877878468,210.2807446318897,3147.0695592833,0.007547169811320755,0.06681795259707514
142,Ottawa,5050020.01,0.0,5008,140,5.95529,2,0.3358358702934702,23.508510920542914,840.9330192148493,0.014285714285714285,0.02795527156549521
143,Ottawa,5050020.01,1.0,5008,140,5.95529,2,0.3358358702934702,23.508510920542914,840.9330192148493,0.014285714285714285,0.02795527156549521
144,Ottawa,5050020.01,7.0,5008,140,5.95529,2,0.3358358702934702,23.508510920542914,840.9330192148493,0.014285714285714285,0.02795527156549521
145,Ottawa,5050020.01,8.0,5008,140,5.95529,5,0.8395896757336755,23.508510920542914,840.9330192148493,0.03571428571428571,0.02795527156549521
146,Ottawa,5050020.01,9.0,5008,140,5.95529,1,0.1679179351467351,23.508510920542914,840.9330192148493,0.007142857142857143,0.02795527156549521
147,Ottawa,5050020.01,10.0,5008,140,5.95529,5,0.8395896757336755,23.508510920542914,840.9330192148493,0.03571428571428571,0.02795527156549521
148,Ottawa,5050020.01,11.0,5008,140,5.95529,6,1.0075076108804106,23.508510920542914,840.9330192148493,0.04285714285714286,0.02795527156549521
149,Ottawa,5050020.01,12.0,5008,140,5.95529,2,0.3358358702934702,23.508510920542914,840.9330192148493,0.014285714285714285,0.02795527156549521
150,Ottawa,5050020.01,13.0,5008,140,5.95529,1,0.1679179351467351,23.508510920542914,840.9330192148493,0.007142857142857143,0.02795527156549521
151,Ottawa,5050020.01,14.0,5008,140,5.95529,4,0.6716717405869403,23.508510920542914,840.9330192148493,0.02857142857142857,0.02795527156549521
152,Ottawa,5050020.01,15.0,5008,140,5.95529,6,1.0075076108804106,23.508510920542914,840.9330192148493,0.04285714285714286,0.02795527156549521
153,Ottawa,5050020.01,16.0,5008,140,5.95529,3,0.5037538054402053,23.508510920542914,840.9330192148493,0.02142857142857143,0.02795527156549521
154,Ottawa,5050020.01,17.0,5008,140,5.95529,1,0.1679179351467351,23.508510920542914,840.9330192148493,0.007142857142857143,0.02795527156549521
155,Ottawa,5050020.01,18.0,5008,140,5.95529,4,0.6716717405869403,23.508510920542914,840.9330192148493,0.02857142857142857,0.02795527156549521
156,Ottawa,5050020.01,19.0,5008,140,5.95529,2,0.3358358702934702,23.508510920542914,840.9330192148493,0.014285714285714285,0.02795527156549521
157,Ottawa,5050020.01,20.0,5008,140,5.95529,1,0.1679179351467351,23.508510920542914,840.9330192148493,0.007142857142857143,0.02795527156549521
158,Ottawa,5050020.01,22.0,5008,140,5.95529,1,0.1679179351467351,23.508510920542914,840.9330192148493,0.007142857142857143,0.02795527156549521
159,Ottawa,5050020.02,8.0,2888,50,1.82335,1,0.5484410562974744,27.42205281487372,1583.8977705871062,0.02,0.017313019390581715
160,Ottawa,5050020.02,15.0,2888,50,1.82335,1,0.5484410562974744,27.42205281487372,1583.8977705871062,0.02,0.017313019390581715
161,Ottawa,5050021.0,0.0,6076,170,2.13981,1,0.46733121164963237,79.4463059804375,2839.5044419831665,0.0058823529411764705,0.027978933508887423
162,Ottawa,5050021.0,8.0,6076,170,2.13981,1,0.46733121164963237,79.4463059804375,2839.5044419831665,0.0058823529411764705,0.027978933508887423
163,Ottawa,5050021.0,10.0,6076,170,2.13981,1,0.46733121164963237,79.4463059804375,2839.5044419831665,0.0058823529411764705,0.027978933508887423
164,Ottawa,5050021.0,19.0,6076,170,2.13981,1,0.46733121164963237,79.4463059804375,2839.5044419831665,0.0058823529411764705,0.027978933508887423
165,Ottawa,5050021.0,22.0,6076,170,2.13981,1,0.46733121164963237,79.4463059804375,2839.5044419831665,0.0058823529411764705,0.027978933508887423
166,Ottawa,5050022.0,22.0,5562,70,1.7619200000000002,1,0.5675626589175444,39.729386124228114,3156.783508899382,0.014285714285714284,0.0125854009349155
167,Ottawa,5050023.01,10.0,5772,120,1.28555,1,0.7778771731943527,93.34526078332232,4489.907043677804,0.008333333333333333,0.020790020790020788
168,Ottawa,5050023.01,18.0,5772,120,1.28555,1,0.7778771731943527,93.34526078332232,4489.907043677804,0.008333333333333333,0.020790020790020788
169,Ottawa,5050023.01,19.0,5772,120,1.28555,1,0.7778771731943527,93.34526078332232,4489.907043677804,0.008333333333333333,0.020790020790020788
170,Ottawa,5050023.02,12.0,3888,70,0.91115,1,1.09751413049443,76.82598913461011,4267.134939362344,0.014285714285714284,0.01800411522633745
171,Ottawa,5050023.02,20.0,3888,70,0.91115,1,1.09751413049443,76.82598913461011,4267.134939362344,0.014285714285714284,0.01800411522633745
172,Ottawa,5050023.02,23.0,3888,70,0.91115,1,1.09751413049443,76.82598913461011,4267.134939362344,0.014285714285714284,0.01800411522633745
173,Ottawa,5050024.0,1.0,3196,50,1.37142,1,0.7291712239868166,36.45856119934083,2330.431231861866,0.02,0.015644555694618274
174,Ottawa,5050024.0,13.0,3196,50,1.37142,1,0.7291712239868166,36.45856119934083,2330.431231861866,0.02,0.015644555694618274
175,Ottawa,5050024.0,17.0,3196,50,1.37142,1,0.7291712239868166,36.45856119934083,2330.431231861866,0.02,0.015644555694618274
176,Ottawa,5050025.0,9.0,5514,80,2.48162,1,0.40296258089473813,32.23700647157905,2221.9356710535862,0.0125,0.014508523757707652
177,Ottawa,5050025.0,10.0,5514,80,2.48162,2,0.8059251617894763,32.23700647157905,2221.9356710535862,0.025,0.014508523757707652
178,Ottawa,5050025.0,11.0,5514,80,2.48162,1,0.40296258089473813,32.23700647157905,2221.9356710535862,0.0125,0.014508523757707652
179,Ottawa,5050026.0,0.0,5367,70,2.2200900000000003,1,0.4504321896860036,31.530253278020254,2417.4695620447815,0.014285714285714285,0.013042668157257313
180,Ottawa,5050026.0,7.0,5367,70,2.2200900000000003,1,0.4504321896860036,31.530253278020254,2417.4695620447815,0.014285714285714285,0.013042668157257313
181,Ottawa,5050026.0,8.0,5367,70,2.2200900000000003,1,0.4504321896860036,31.530253278020254,2417.4695620447815,0.014285714285714285,0.013042668157257313
182,Ottawa,5050026.0,13.0,5367,70,2.2200900000000003,3,1.351296569058011,31.530253278020254,2417.4695620447815,0.04285714285714286,0.013042668157257313
183,Ottawa,5050026.0,18.0,5367,70,2.2200900000000003,2,0.9008643793720073,31.530253278020254,2417.4695620447815,0.02857142857142857,0.013042668157257313
184,Ottawa,5050026.0,21.0,5367,70,2.2200900000000003,1,0.4504321896860036,31.530253278020254,2417.4695620447815,0.014285714285714285,0.013042668157257313
185,Ottawa,5050026.0,23.0,5367,70,2.2200900000000003,1,0.4504321896860036,31.530253278020254,2417.4695620447815,0.014285714285714285,0.013042668157257313
186,Ottawa,5050027.0,8.0,3856,25,0.7479600000000001,1,1.3369698914380448,33.42424728595112,5155.3559013851,0.04,0.006483402489626556
187,Ottawa,5050027.0,15.0,3856,25,0.7479600000000001,1,1.3369698914380448,33.42424728595112,5155.3559013851,0.04,0.006483402489626556
