,City,GeoUID,Hour,PopulationCT,BicycleT,Area(sqKm),SumThBikes,BikesThDensity,BikesDensity,PopulationDensity,%Theft/sqKm,%PopulationBike
1578,Toronto,5350066.0,22.0,7608,325,0.32848,1,3.044325377496347,989.4057476863127,23161.227471992206,0.003076923076923077,0.04271819137749737
1579,Toronto,5350066.0,23.0,7608,325,0.32848,2,6.088650754992694,989.4057476863127,23161.227471992206,0.006153846153846154,0.04271819137749737
1580,Toronto,5350067.0,0.0,1694,125,0.6634399999999999,2,3.0145906185939952,188.4119136621247,2553.358253949114,0.016,0.07378984651711924
1581,Toronto,5350067.0,1.0,1694,125,0.6634399999999999,1,1.5072953092969976,188.4119136621247,2553.358253949114,0.008,0.07378984651711924
1582,Toronto,5350067.0,12.0,1694,125,0.6634399999999999,1,1.5072953092969976,188.4119136621247,2553.358253949114,0.008,0.07378984651711924
1583,Toronto,5350067.0,20.0,1694,125,0.6634399999999999,1,1.5072953092969976,188.4119136621247,2553.358253949114,0.008,0.07378984651711924
1584,Toronto,5350067.0,22.0,1694,125,0.6634399999999999,1,1.5072953092969976,188.4119136621247,2553.358253949114,0.008,0.07378984651711924
1585,Toronto,5350067.0,23.0,1694,125,0.6634399999999999,1,1.5072953092969976,188.4119136621247,2553.358253949114,0.008,0.07378984651711924
1586,Toronto,5350068.0,0.0,2367,260,0.43058,3,6.967346370012541,603.8366854010869,5497.2362859398945,0.011538461538461537,0.1098436839881707
1587,Toronto,5350068.0,2.0,2367,260,0.43058,1,2.3224487900041804,603.8366854010869,5497.2362859398945,0.003846153846153846,0.1098436839881707
1588,Toronto,5350068.0,3.0,2367,260,0.43058,1,2.3224487900041804,603.8366854010869,5497.2362859398945,0.003846153846153846,0.1098436839881707
1589,Toronto,5350068.0,10.0,2367,260,0.43058,2,4.644897580008361,603.8366854010869,5497.2362859398945,0.007692307692307692,0.1098436839881707
1590,Toronto,5350068.0,12.0,2367,260,0.43058,1,2.3224487900041804,603.8366854010869,5497.2362859398945,0.003846153846153846,0.1098436839881707
1591,Toronto,5350068.0,19.0,2367,260,0.43058,1,2.3224487900041804,603.8366854010869,5497.2362859398945,0.003846153846153846,0.1098436839881707
1592,Toronto,5350068.0,22.0,2367,260,0.43058,2,4.644897580008361,603.8366854010869,5497.2362859398945,0.007692307692307692,0.1098436839881707
1593,Toronto,5350068.0,23.0,2367,260,0.43058,2,4.644897580008361,603.8366854010869,5497.2362859398945,0.007692307692307692,0.1098436839881707
1594,Toronto,5350069.0,0.0,4923,305,0.8727299999999999,1,1.1458297526153565,349.4780745476838,5640.919872125401,0.0032786885245901635,0.06195409303270364
1595,Toronto,5350069.0,1.0,4923,305,0.8727299999999999,1,1.1458297526153565,349.4780745476838,5640.919872125401,0.0032786885245901635,0.06195409303270364
